Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
35,ft_test_T12_nmos_svt_test_1,ids,7.613e-3,,,
35,ft_test_T12_nmos_svt_test_1,gm_id,2.747,,,
"Parameters: VDS=700m, VGS=750m",,,,,,
36,ft_test_T12_nmos_svt_test_1,ft,243e9,,,
36,ft_test_T12_nmos_svt_test_1,cgg,7.178e-15,,,
36,ft_test_T12_nmos_svt_test_1,cgs,4.902e-15,,,
36,ft_test_T12_nmos_svt_test_1,cgd,2.108e-15,,,
36,ft_test_T12_nmos_svt_test_1,vth,195.4e-3,,,
36,ft_test_T12_nmos_svt_test_1,vdsat,286.8e-3,,,
36,ft_test_T12_nmos_svt_test_1,gm,20.62e-3,,,
36,ft_test_T12_nmos_svt_test_1,gds,3.39e-3,,,
36,ft_test_T12_nmos_svt_test_1,gain,6.082,,,
36,ft_test_T12_nmos_svt_test_1,ids,8.573e-3,,,
36,ft_test_T12_nmos_svt_test_1,gm_id,2.405,,,
"Parameters: VDS=700m, VGS=800m",,,,,,
37,ft_test_T12_nmos_svt_test_1,ft,236e9,,,
37,ft_test_T12_nmos_svt_test_1,cgg,7.306e-15,,,
37,ft_test_T12_nmos_svt_test_1,cgs,4.984e-15,,,
37,ft_test_T12_nmos_svt_test_1,cgd,2.165e-15,,,
37,ft_test_T12_nmos_svt_test_1,vth,196.1e-3,,,
37,ft_test_T12_nmos_svt_test_1,vdsat,310.2e-3,,,
37,ft_test_T12_nmos_svt_test_1,gm,20.21e-3,,,
37,ft_test_T12_nmos_svt_test_1,gds,3.726e-3,,,
37,ft_test_T12_nmos_svt_test_1,gain,5.423,,,
37,ft_test_T12_nmos_svt_test_1,ids,9.516e-3,,,
37,ft_test_T12_nmos_svt_test_1,gm_id,2.123,,,
"Parameters: VDS=700m, VGS=850m",,,,,,
38,ft_test_T12_nmos_svt_test_1,ft,227.9e9,,,
38,ft_test_T12_nmos_svt_test_1,cgg,7.426e-15,,,
38,ft_test_T12_nmos_svt_test_1,cgs,5.054e-15,,,
38,ft_test_T12_nmos_svt_test_1,cgd,2.227e-15,,,
38,ft_test_T12_nmos_svt_test_1,vth,196.7e-3,,,
38,ft_test_T12_nmos_svt_test_1,vdsat,334.2e-3,,,
38,ft_test_T12_nmos_svt_test_1,gm,19.71e-3,,,
38,ft_test_T12_nmos_svt_test_1,gds,4.124e-3,,,
38,ft_test_T12_nmos_svt_test_1,gain,4.778,,,
38,ft_test_T12_nmos_svt_test_1,ids,10.44e-3,,,
38,ft_test_T12_nmos_svt_test_1,gm_id,1.888,,,
"Parameters: VDS=700m, VGS=900m",,,,,,
39,ft_test_T12_nmos_svt_test_1,ft,,,,
39,ft_test_T12_nmos_svt_test_1,cgg,7.543e-15,,,
39,ft_test_T12_nmos_svt_test_1,cgs,5.111e-15,,,
39,ft_test_T12_nmos_svt_test_1,cgd,2.297e-15,,,
39,ft_test_T12_nmos_svt_test_1,vth,197.4e-3,,,
39,ft_test_T12_nmos_svt_test_1,vdsat,358.7e-3,,,
39,ft_test_T12_nmos_svt_test_1,gm,19.13e-3,,,
39,ft_test_T12_nmos_svt_test_1,gds,4.595e-3,,,
39,ft_test_T12_nmos_svt_test_1,gain,4.164,,,
39,ft_test_T12_nmos_svt_test_1,ids,11.33e-3,,,
39,ft_test_T12_nmos_svt_test_1,gm_id,1.689,,,

