Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
35,ft_test_T12_nmos_svt_test_1,ids,5.099e-3,,,
35,ft_test_T12_nmos_svt_test_1,gm_id,3.674,,,
"Parameters: VDS=700m, VGS=750m",,,,,,
36,ft_test_T12_nmos_svt_test_1,ft,226e9,,,
36,ft_test_T12_nmos_svt_test_1,cgg,7.076e-15,,,
36,ft_test_T12_nmos_svt_test_1,cgs,4.916e-15,,,
36,ft_test_T12_nmos_svt_test_1,cgd,1.944e-15,,,
36,ft_test_T12_nmos_svt_test_1,vth,284.5e-3,,,
36,ft_test_T12_nmos_svt_test_1,vdsat,264.1e-3,,,
36,ft_test_T12_nmos_svt_test_1,gm,18.81e-3,,,
36,ft_test_T12_nmos_svt_test_1,gds,2.009e-3,,,
36,ft_test_T12_nmos_svt_test_1,gain,9.363,,,
36,ft_test_T12_nmos_svt_test_1,ids,5.979e-3,,,
36,ft_test_T12_nmos_svt_test_1,gm_id,3.146,,,
"Parameters: VDS=700m, VGS=800m",,,,,,
37,ft_test_T12_nmos_svt_test_1,ft,221.3e9,,,
37,ft_test_T12_nmos_svt_test_1,cgg,7.242e-15,,,
37,ft_test_T12_nmos_svt_test_1,cgs,5.036e-15,,,
37,ft_test_T12_nmos_svt_test_1,cgd,2.009e-15,,,
37,ft_test_T12_nmos_svt_test_1,vth,285e-3,,,
37,ft_test_T12_nmos_svt_test_1,vdsat,286.3e-3,,,
37,ft_test_T12_nmos_svt_test_1,gm,18.67e-3,,,
37,ft_test_T12_nmos_svt_test_1,gds,2.236e-3,,,
37,ft_test_T12_nmos_svt_test_1,gain,8.351,,,
37,ft_test_T12_nmos_svt_test_1,ids,6.856e-3,,,
37,ft_test_T12_nmos_svt_test_1,gm_id,2.723,,,
"Parameters: VDS=700m, VGS=850m",,,,,,
38,ft_test_T12_nmos_svt_test_1,ft,215.3e9,,,
38,ft_test_T12_nmos_svt_test_1,cgg,7.391e-15,,,
38,ft_test_T12_nmos_svt_test_1,cgs,5.136e-15,,,
38,ft_test_T12_nmos_svt_test_1,cgd,2.075e-15,,,
38,ft_test_T12_nmos_svt_test_1,vth,285.6e-3,,,
38,ft_test_T12_nmos_svt_test_1,vdsat,309.3e-3,,,
38,ft_test_T12_nmos_svt_test_1,gm,18.36e-3,,,
38,ft_test_T12_nmos_svt_test_1,gds,2.498e-3,,,
38,ft_test_T12_nmos_svt_test_1,gain,7.353,,,
38,ft_test_T12_nmos_svt_test_1,ids,7.721e-3,,,
38,ft_test_T12_nmos_svt_test_1,gm_id,2.379,,,
"Parameters: VDS=700m, VGS=900m",,,,,,
39,ft_test_T12_nmos_svt_test_1,ft,208.8e9,,,
39,ft_test_T12_nmos_svt_test_1,cgg,7.524e-15,,,
39,ft_test_T12_nmos_svt_test_1,cgs,5.216e-15,,,
39,ft_test_T12_nmos_svt_test_1,cgd,2.144e-15,,,
39,ft_test_T12_nmos_svt_test_1,vth,286.2e-3,,,
39,ft_test_T12_nmos_svt_test_1,vdsat,332.8e-3,,,
39,ft_test_T12_nmos_svt_test_1,gm,17.95e-3,,,
39,ft_test_T12_nmos_svt_test_1,gds,2.799e-3,,,
39,ft_test_T12_nmos_svt_test_1,gain,6.412,,,
39,ft_test_T12_nmos_svt_test_1,ids,8.568e-3,,,
39,ft_test_T12_nmos_svt_test_1,gm_id,2.095,,,

