Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
12,ft_test_T12_pmos_svt_test_1,gm,13.54e-3,,,
12,ft_test_T12_pmos_svt_test_1,gds,668.9e-6,,,
12,ft_test_T12_pmos_svt_test_1,gain,20.25,,,
12,ft_test_T12_pmos_svt_test_1,ids,990.5e-6,,,
12,ft_test_T12_pmos_svt_test_1,gm_id,13.67,,,
"Parameters: VDS=600m, VGS=350m",,,,,,
13,ft_test_T12_pmos_svt_test_1,ft,249.1e9,,,
13,ft_test_T12_pmos_svt_test_1,cgg,5.009e-15,,,
13,ft_test_T12_pmos_svt_test_1,cgs,3.693e-15,,,
13,ft_test_T12_pmos_svt_test_1,cgd,1.236e-15,,,
13,ft_test_T12_pmos_svt_test_1,vth,253.4e-3,,,
13,ft_test_T12_pmos_svt_test_1,vdsat,151e-3,,,
13,ft_test_T12_pmos_svt_test_1,gm,17.64e-3,,,
13,ft_test_T12_pmos_svt_test_1,gds,928e-6,,,
13,ft_test_T12_pmos_svt_test_1,gain,19.01,,,
13,ft_test_T12_pmos_svt_test_1,ids,1.717e-3,,,
13,ft_test_T12_pmos_svt_test_1,gm_id,10.27,,,
"Parameters: VDS=600m, VGS=400m",,,,,,
14,ft_test_T12_pmos_svt_test_1,ft,275.4e9,,,
14,ft_test_T12_pmos_svt_test_1,cgg,5.44e-15,,,
14,ft_test_T12_pmos_svt_test_1,cgs,4.083e-15,,,
14,ft_test_T12_pmos_svt_test_1,cgd,1.277e-15,,,
14,ft_test_T12_pmos_svt_test_1,vth,252.3e-3,,,
14,ft_test_T12_pmos_svt_test_1,vdsat,167.7e-3,,,
14,ft_test_T12_pmos_svt_test_1,gm,20.34e-3,,,
14,ft_test_T12_pmos_svt_test_1,gds,1.17e-3,,,
14,ft_test_T12_pmos_svt_test_1,gain,17.38,,,
14,ft_test_T12_pmos_svt_test_1,ids,2.578e-3,,,
14,ft_test_T12_pmos_svt_test_1,gm_id,7.889,,,
"Parameters: VDS=600m, VGS=450m",,,,,,
15,ft_test_T12_pmos_svt_test_1,ft,288.6e9,,,
15,ft_test_T12_pmos_svt_test_1,cgg,5.798e-15,,,
15,ft_test_T12_pmos_svt_test_1,cgs,4.39e-15,,,
15,ft_test_T12_pmos_svt_test_1,cgd,1.328e-15,,,
15,ft_test_T12_pmos_svt_test_1,vth,251e-3,,,
15,ft_test_T12_pmos_svt_test_1,vdsat,183.7e-3,,,
15,ft_test_T12_pmos_svt_test_1,gm,22.13e-3,,,
15,ft_test_T12_pmos_svt_test_1,gds,1.424e-3,,,
15,ft_test_T12_pmos_svt_test_1,gain,15.54,,,
15,ft_test_T12_pmos_svt_test_1,ids,3.519e-3,,,
15,ft_test_T12_pmos_svt_test_1,gm_id,6.288,,,
"Parameters: VDS=600m, VGS=500m",,,,,,
16,ft_test_T12_pmos_svt_test_1,ft,294.5e9,,,
16,ft_test_T12_pmos_svt_test_1,cgg,6.096e-15,,,
16,ft_test_T12_pmos_svt_test_1,cgs,4.624e-15,,,
16,ft_test_T12_pmos_svt_test_1,cgd,1.391e-15,,,
16,ft_test_T12_pmos_svt_test_1,vth,249.6e-3,,,
16,ft_test_T12_pmos_svt_test_1,vdsat,199.5e-3,,,
16,ft_test_T12_pmos_svt_test_1,gm,23.3e-3,,,
16,ft_test_T12_pmos_svt_test_1,gds,1.715e-3,,,
16,ft_test_T12_pmos_svt_test_1,gain,13.58,,,
16,ft_test_T12_pmos_svt_test_1,ids,4.507e-3,,,
16,ft_test_T12_pmos_svt_test_1,gm_id,5.171,,,
"Parameters: VDS=600m, VGS=550m",,,,,,
17,ft_test_T12_pmos_svt_test_1,ft,295.4e9,,,
17,ft_test_T12_pmos_svt_test_1,cgg,6.352e-15,,,
17,ft_test_T12_pmos_svt_test_1,cgs,4.805e-15,,,
17,ft_test_T12_pmos_svt_test_1,cgd,1.468e-15,,,
17,ft_test_T12_pmos_svt_test_1,vth,248.2e-3,,,
17,ft_test_T12_pmos_svt_test_1,vdsat,215e-3,,,
17,ft_test_T12_pmos_svt_test_1,gm,24e-3,,,
17,ft_test_T12_pmos_svt_test_1,gds,2.067e-3,,,
17,ft_test_T12_pmos_svt_test_1,gain,11.61,,,
17,ft_test_T12_pmos_svt_test_1,ids,5.516e-3,,,
17,ft_test_T12_pmos_svt_test_1,gm_id,4.351,,,
"Parameters: VDS=600m, VGS=600m",,,,,,
18,ft_test_T12_pmos_svt_test_1,ft,292.4e9,,,
18,ft_test_T12_pmos_svt_test_1,cgg,6.585e-15,,,
18,ft_test_T12_pmos_svt_test_1,cgs,4.946e-15,,,
18,ft_test_T12_pmos_svt_test_1,cgd,1.56e-15,,,
18,ft_test_T12_pmos_svt_test_1,vth,246.6e-3,,,
18,ft_test_T12_pmos_svt_test_1,vdsat,230.6e-3,,,
18,ft_test_T12_pmos_svt_test_1,gm,24.31e-3,,,
18,ft_test_T12_pmos_svt_test_1,gds,2.5e-3,,,
18,ft_test_T12_pmos_svt_test_1,gain,9.723,,,
18,ft_test_T12_pmos_svt_test_1,ids,6.53e-3,,,
18,ft_test_T12_pmos_svt_test_1,gm_id,3.723,,,
"Parameters: VDS=600m, VGS=650m",,,,,,
19,ft_test_T12_pmos_svt_test_1,ft,285.8e9,,,
19,ft_test_T12_pmos_svt_test_1,cgg,6.806e-15,,,
19,ft_test_T12_pmos_svt_test_1,cgs,5.058e-15,,,
19,ft_test_T12_pmos_svt_test_1,cgd,1.669e-15,,,
19,ft_test_T12_pmos_svt_test_1,vth,245e-3,,,
19,ft_test_T12_pmos_svt_test_1,vdsat,246.2e-3,,,
19,ft_test_T12_pmos_svt_test_1,gm,24.3e-3,,,
19,ft_test_T12_pmos_svt_test_1,gds,3.038e-3,,,
19,ft_test_T12_pmos_svt_test_1,gain,7.997,,,
19,ft_test_T12_pmos_svt_test_1,ids,7.532e-3,,,
19,ft_test_T12_pmos_svt_test_1,gm_id,3.226,,,
"Parameters: VDS=600m, VGS=700m",,,,,,
20,ft_test_T12_pmos_svt_test_1,ft,276e9,,,
20,ft_test_T12_pmos_svt_test_1,cgg,7.022e-15,,,
20,ft_test_T12_pmos_svt_test_1,cgs,5.148e-15,,,
20,ft_test_T12_pmos_svt_test_1,cgd,1.794e-15,,,
20,ft_test_T12_pmos_svt_test_1,vth,243.4e-3,,,
20,ft_test_T12_pmos_svt_test_1,vdsat,262e-3,,,
20,ft_test_T12_pmos_svt_test_1,gm,24.02e-3,,,
20,ft_test_T12_pmos_svt_test_1,gds,3.703e-3,,,
20,ft_test_T12_pmos_svt_test_1,gain,6.487,,,
20,ft_test_T12_pmos_svt_test_1,ids,8.511e-3,,,
20,ft_test_T12_pmos_svt_test_1,gm_id,2.822,,,
"Parameters: VDS=600m, VGS=750m",,,,,,
21,ft_test_T12_pmos_svt_test_1,ft,263.1e9,,,
21,ft_test_T12_pmos_svt_test_1,cgg,7.233e-15,,,
21,ft_test_T12_pmos_svt_test_1,cgs,5.222e-15,,,
21,ft_test_T12_pmos_svt_test_1,cgd,1.931e-15,,,
21,ft_test_T12_pmos_svt_test_1,vth,241.8e-3,,,
21,ft_test_T12_pmos_svt_test_1,vdsat,277.9e-3,,,
21,ft_test_T12_pmos_svt_test_1,gm,23.52e-3,,,
21,ft_test_T12_pmos_svt_test_1,gds,4.514e-3,,,
21,ft_test_T12_pmos_svt_test_1,gain,5.211,,,
21,ft_test_T12_pmos_svt_test_1,ids,9.456e-3,,,
21,ft_test_T12_pmos_svt_test_1,gm_id,2.487,,,
"Parameters: VDS=600m, VGS=800m",,,,,,
22,ft_test_T12_pmos_svt_test_1,ft,248.4e9,,,
22,ft_test_T12_pmos_svt_test_1,cgg,7.434e-15,,,
22,ft_test_T12_pmos_svt_test_1,cgs,5.282e-15,,,
22,ft_test_T12_pmos_svt_test_1,cgd,2.072e-15,,,
22,ft_test_T12_pmos_svt_test_1,vth,240.2e-3,,,
22,ft_test_T12_pmos_svt_test_1,vdsat,294e-3,,,
22,ft_test_T12_pmos_svt_test_1,gm,22.84e-3,,,
22,ft_test_T12_pmos_svt_test_1,gds,5.487e-3,,,
22,ft_test_T12_pmos_svt_test_1,gain,4.163,,,
22,ft_test_T12_pmos_svt_test_1,ids,10.36e-3,,,
22,ft_test_T12_pmos_svt_test_1,gm_id,2.205,,,
"Parameters: VDS=700m, VGS=300m",,,,,,
23,ft_test_T12_pmos_svt_test_1,ft,210.8e9,,,
23,ft_test_T12_pmos_svt_test_1,cgg,4.483e-15,,,
23,ft_test_T12_pmos_svt_test_1,cgs,3.256e-15,,,
23,ft_test_T12_pmos_svt_test_1,cgd,1.147e-15,,,
23,ft_test_T12_pmos_svt_test_1,vth,249.9e-3,,,
23,ft_test_T12_pmos_svt_test_1,vdsat,135.5e-3,,,
23,ft_test_T12_pmos_svt_test_1,gm,14.09e-3,,,
23,ft_test_T12_pmos_svt_test_1,gds,677.9e-6,,,
23,ft_test_T12_pmos_svt_test_1,gain,20.79,,,
23,ft_test_T12_pmos_svt_test_1,ids,1.061e-3,,,
23,ft_test_T12_pmos_svt_test_1,gm_id,13.28,,,
"Parameters: VDS=700m, VGS=350m",,,,,,
24,ft_test_T12_pmos_svt_test_1,ft,256.2e9,,,
24,ft_test_T12_pmos_svt_test_1,cgg,4.964e-15,,,
24,ft_test_T12_pmos_svt_test_1,cgs,3.714e-15,,,
24,ft_test_T12_pmos_svt_test_1,cgd,1.169e-15,,,
24,ft_test_T12_pmos_svt_test_1,vth,248.7e-3,,,
24,ft_test_T12_pmos_svt_test_1,vdsat,152.9e-3,,,
24,ft_test_T12_pmos_svt_test_1,gm,18.1e-3,,,
24,ft_test_T12_pmos_svt_test_1,gds,913.4e-6,,,
24,ft_test_T12_pmos_svt_test_1,gain,19.81,,,
24,ft_test_T12_pmos_svt_test_1,ids,1.815e-3,,,
24,ft_test_T12_pmos_svt_test_1,gm_id,9.972,,,
"Parameters: VDS=700m, VGS=400m",,,,,,
25,ft_test_T12_pmos_svt_test_1,ft,281.7e9,,,
25,ft_test_T12_pmos_svt_test_1,cgg,5.382e-15,,,
25,ft_test_T12_pmos_svt_test_1,cgs,4.103e-15,,,
25,ft_test_T12_pmos_svt_test_1,cgd,1.199e-15,,,
25,ft_test_T12_pmos_svt_test_1,vth,247.3e-3,,,
25,ft_test_T12_pmos_svt_test_1,vdsat,169.7e-3,,,
25,ft_test_T12_pmos_svt_test_1,gm,20.72e-3,,,
25,ft_test_T12_pmos_svt_test_1,gds,1.12e-3,,,
25,ft_test_T12_pmos_svt_test_1,gain,18.5,,,
25,ft_test_T12_pmos_svt_test_1,ids,2.7e-3,,,
25,ft_test_T12_pmos_svt_test_1,gm_id,7.674,,,
"Parameters: VDS=700m, VGS=450m",,,,,,
26,ft_test_T12_pmos_svt_test_1,ft,294.5e9,,,
26,ft_test_T12_pmos_svt_test_1,cgg,5.725e-15,,,
26,ft_test_T12_pmos_svt_test_1,cgs,4.409e-15,,,
26,ft_test_T12_pmos_svt_test_1,cgd,1.236e-15,,,
26,ft_test_T12_pmos_svt_test_1,vth,245.6e-3,,,
26,ft_test_T12_pmos_svt_test_1,vdsat,186e-3,,,
26,ft_test_T12_pmos_svt_test_1,gm,22.48e-3,,,
26,ft_test_T12_pmos_svt_test_1,gds,1.324e-3,,,
26,ft_test_T12_pmos_svt_test_1,gain,16.98,,,
26,ft_test_T12_pmos_svt_test_1,ids,3.664e-3,,,
26,ft_test_T12_pmos_svt_test_1,gm_id,6.134,,,
"Parameters: VDS=700m, VGS=500m",,,,,,
27,ft_test_T12_pmos_svt_test_1,ft,301.5e9,,,
27,ft_test_T12_pmos_svt_test_1,cgg,6.006e-15,,,
27,ft_test_T12_pmos_svt_test_1,cgs,4.644e-15,,,
27,ft_test_T12_pmos_svt_test_1,cgd,1.282e-15,,,
27,ft_test_T12_pmos_svt_test_1,vth,243.8e-3,,,
27,ft_test_T12_pmos_svt_test_1,vdsat,202e-3,,,
27,ft_test_T12_pmos_svt_test_1,gm,23.64e-3,,,
27,ft_test_T12_pmos_svt_test_1,gds,1.544e-3,,,
27,ft_test_T12_pmos_svt_test_1,gain,15.31,,,
27,ft_test_T12_pmos_svt_test_1,ids,4.673e-3,,,
27,ft_test_T12_pmos_svt_test_1,gm_id,5.058,,,
"Parameters: VDS=700m, VGS=550m",,,,,,
28,ft_test_T12_pmos_svt_test_1,ft,303.6e9,,,
28,ft_test_T12_pmos_svt_test_1,cgg,6.244e-15,,,
28,ft_test_T12_pmos_svt_test_1,cgs,4.825e-15,,,
28,ft_test_T12_pmos_svt_test_1,cgd,1.339e-15,,,
28,ft_test_T12_pmos_svt_test_1,vth,241.9e-3,,,
28,ft_test_T12_pmos_svt_test_1,vdsat,217.8e-3,,,
28,ft_test_T12_pmos_svt_test_1,gm,24.34e-3,,,
28,ft_test_T12_pmos_svt_test_1,gds,1.794e-3,,,
28,ft_test_T12_pmos_svt_test_1,gain,13.56,,,
28,ft_test_T12_pmos_svt_test_1,ids,5.704e-3,,,
28,ft_test_T12_pmos_svt_test_1,gm_id,4.266,,,
"Parameters: VDS=700m, VGS=600m",,,,,,
29,ft_test_T12_pmos_svt_test_1,ft,301.2e9,,,
29,ft_test_T12_pmos_svt_test_1,cgg,6.455e-15,,,
29,ft_test_T12_pmos_svt_test_1,cgs,4.968e-15,,,
29,ft_test_T12_pmos_svt_test_1,cgd,1.407e-15,,,
29,ft_test_T12_pmos_svt_test_1,vth,239.8e-3,,,
29,ft_test_T12_pmos_svt_test_1,vdsat,233.7e-3,,,
29,ft_test_T12_pmos_svt_test_1,gm,24.66e-3,,,
29,ft_test_T12_pmos_svt_test_1,gds,2.089e-3,,,
29,ft_test_T12_pmos_svt_test_1,gain,11.8,,,
29,ft_test_T12_pmos_svt_test_1,ids,6.74e-3,,,
29,ft_test_T12_pmos_svt_test_1,gm_id,3.66,,,
"Parameters: VDS=700m, VGS=650m",,,,,,
30,ft_test_T12_pmos_svt_test_1,ft,295.5e9,,,
30,ft_test_T12_pmos_svt_test_1,cgg,6.652e-15,,,
30,ft_test_T12_pmos_svt_test_1,cgs,5.083e-15,,,
30,ft_test_T12_pmos_svt_test_1,cgd,1.49e-15,,,
30,ft_test_T12_pmos_svt_test_1,vth,237.7e-3,,,
30,ft_test_T12_pmos_svt_test_1,vdsat,249.7e-3,,,
30,ft_test_T12_pmos_svt_test_1,gm,24.69e-3,,,
30,ft_test_T12_pmos_svt_test_1,gds,2.442e-3,,,
30,ft_test_T12_pmos_svt_test_1,gain,10.11,,,
30,ft_test_T12_pmos_svt_test_1,ids,7.765e-3,,,
30,ft_test_T12_pmos_svt_test_1,gm_id,3.18,,,
"Parameters: VDS=700m, VGS=700m",,,,,,
31,ft_test_T12_pmos_svt_test_1,ft,287.9e9,,,
31,ft_test_T12_pmos_svt_test_1,cgg,6.845e-15,,,
31,ft_test_T12_pmos_svt_test_1,cgs,5.178e-15,,,
31,ft_test_T12_pmos_svt_test_1,cgd,1.588e-15,,,
31,ft_test_T12_pmos_svt_test_1,vth,235.6e-3,,,
31,ft_test_T12_pmos_svt_test_1,vdsat,265.9e-3,,,
31,ft_test_T12_pmos_svt_test_1,gm,24.47e-3,,,
31,ft_test_T12_pmos_svt_test_1,gds,2.866e-3,,,
31,ft_test_T12_pmos_svt_test_1,gain,8.537,,,
31,ft_test_T12_pmos_svt_test_1,ids,8.769e-3,,,
31,ft_test_T12_pmos_svt_test_1,gm_id,2.79,,,
"Parameters: VDS=700m, VGS=750m",,,,,,
32,ft_test_T12_pmos_svt_test_1,ft,277.7e9,,,
32,ft_test_T12_pmos_svt_test_1,cgg,7.039e-15,,,
32,ft_test_T12_pmos_svt_test_1,cgs,5.257e-15,,,
32,ft_test_T12_pmos_svt_test_1,cgd,1.702e-15,,,
32,ft_test_T12_pmos_svt_test_1,vth,233.4e-3,,,
32,ft_test_T12_pmos_svt_test_1,vdsat,282.3e-3,,,
32,ft_test_T12_pmos_svt_test_1,gm,24.04e-3,,,
32,ft_test_T12_pmos_svt_test_1,gds,3.374e-3,,,
32,ft_test_T12_pmos_svt_test_1,gain,7.127,,,
32,ft_test_T12_pmos_svt_test_1,ids,9.743e-3,,,
32,ft_test_T12_pmos_svt_test_1,gm_id,2.468,,,
"Parameters: VDS=700m, VGS=800m",,,,,,
33,ft_test_T12_pmos_svt_test_1,ft,265e9,,,
33,ft_test_T12_pmos_svt_test_1,cgg,7.234e-15,,,
33,ft_test_T12_pmos_svt_test_1,cgs,5.325e-15,,,
33,ft_test_T12_pmos_svt_test_1,cgd,1.829e-15,,,
33,ft_test_T12_pmos_svt_test_1,vth,231.2e-3,,,
33,ft_test_T12_pmos_svt_test_1,vdsat,298.9e-3,,,
33,ft_test_T12_pmos_svt_test_1,gm,23.45e-3,,,
33,ft_test_T12_pmos_svt_test_1,gds,3.976e-3,,,
33,ft_test_T12_pmos_svt_test_1,gain,5.899,,,
33,ft_test_T12_pmos_svt_test_1,ids,10.68e-3,,,
33,ft_test_T12_pmos_svt_test_1,gm_id,2.196,,,

