Point,Test,Output,Nominal,Spec,Weight,Pass/Fail
6,ft_test_T22_inv_svt_test_1,gds_nmos,867.2e-6,,,
6,ft_test_T22_inv_svt_test_1,gds_pmos,1.384e-3,,,
6,ft_test_T22_inv_svt_test_1,gain_nmos,24.25,,,
6,ft_test_T22_inv_svt_test_1,gain_pmos,15.95,,,
6,ft_test_T22_inv_svt_test_1,ids,3.873e-3,,,
6,ft_test_T22_inv_svt_test_1,gm_id_nmos,5.429,,,
6,ft_test_T22_inv_svt_test_1,gm_id_pmos,5.702,,,
Parameters: VDD=1.4,,,,,,
7,ft_test_T22_inv_svt_test_1,ft,285.3e9,,,
7,ft_test_T22_inv_svt_test_1,cgg_nmos,6.184e-15,,,
7,ft_test_T22_inv_svt_test_1,cgg_pmos,6.077e-15,,,
7,ft_test_T22_inv_svt_test_1,cgs_nmos,4.786e-15,,,
7,ft_test_T22_inv_svt_test_1,cgs_pmos,4.513e-15,,,
7,ft_test_T22_inv_svt_test_1,cgd_nmos,1.289e-15,,,
7,ft_test_T22_inv_svt_test_1,cgd_pmos,1.491e-15,,,
7,ft_test_T22_inv_svt_test_1,vth_nmos,410.9e-3,,,
7,ft_test_T22_inv_svt_test_1,vth_pmos,397.1e-3,,,
7,ft_test_T22_inv_svt_test_1,vdsat_nmos,170.8e-3,,,
7,ft_test_T22_inv_svt_test_1,vdsat_pmos,-240.5e-3,,,
7,ft_test_T22_inv_svt_test_1,gm_nmos,21.96e-3,,,
7,ft_test_T22_inv_svt_test_1,gm_pmos,23.24e-3,,,
7,ft_test_T22_inv_svt_test_1,gds_nmos,989.6e-6,,,
7,ft_test_T22_inv_svt_test_1,gds_pmos,1.548e-3,,,
7,ft_test_T22_inv_svt_test_1,gain_nmos,22.19,,,
7,ft_test_T22_inv_svt_test_1,gain_pmos,15.01,,,
7,ft_test_T22_inv_svt_test_1,ids,4.903e-3,,,
7,ft_test_T22_inv_svt_test_1,gm_id_nmos,4.479,,,
7,ft_test_T22_inv_svt_test_1,gm_id_pmos,4.74,,,

